2013,Кировская область,28.0
2013,Костромская область,16.7
2013,Краснодарский край,13.9
2013,Красноярский край,16.7
2013,Крым,
2013,Курганская область,24.9
2013,Курская область,19.1
2013,Ленинградская область,20.0
2013,Липецкая область,13.7
2013,Магаданская область,18.1
2013,Марий Эл,22.8
2013,Мордовия,22.2
2013,Москва,19.5
2013,Московская область,23.8
2013,Мурманская область,17.9
2013,Ненецкий автономный округ,4.7
2013,Нижегородская область,30.1
2013,Новгородская область,29.5
2013,Новосибирская область,24.2
2013,Омская область,17.3
2013,Оренбургская область,11.3
2013,Орловская область,20.2
2013,Пензенская область,24.2
2013,Пермский край,27.6
2013,Приморский край,19.5
2013,Псковская область,23.4
2013,Республика Алтай,21.9
2013,Республика Коми,12.2
2013,Республика Тыва,29.6
2013,Ростовская область,20.8
2013,Рязанская область,22.7
2013,Самарская область,26.0
2013,Санкт-Петербург,30.2
2013,Саратовская область,23.2
2013,Сахалинская область,7.7
2013,Свердловская область,24.4
2013,Севастополь,
2013,Северная Осетия,17.1
2013,Смоленская область,20.0
2013,Ставропольский край,23.6
2013,Тамбовская область,17.5
2013,Татарстан,20.6
2013,Тверская область,22.2
2013,Томская область,21.0
2013,Тульская область,32.8
2013,Тюменская область,12.5
2013,Удмуртия,22.4
2013,Ульяновская область,28.1
2013,Хабаровский край,17.9
2013,Хакасия,15.9
2013,Ханты-Мансийский автономный округ,6.5
2013,Челябинская область,21.4
2013,Чечня,23.7
2013,Чувашия,29.2
2013,Чукотский автономный округ,18.1
2013,Якутия,14.7
2013,Ямало-Ненецкий автономный округ,4.8
2013,Ярославская область,24.7
2014,Адыгея,16.6
2014,Алтайский край,19.7
2014,Амурская область,15.8
2014,Архангельская область,26.5
2014,Астраханская область,14.1
2014,Башкортостан,20.3
2014,Белгородская область,10.4
2014,Брянская область,20.3
2014,Бурятия,30.6
2014,Владимирская область,27.2
2014,Волгоградская область,15.3
2014,Вологодская область,20.1
2014,Воронежская область,18.0
2014,Дагестан,13.2
2014,Еврейская автономная область,16.2
2014,Забайкальский край,20.0
2014,Ивановская область,22.1
2014,Ингушетия,18.2
2014,Иркутская область,17.1
2014,Кабардино-Балкария,21.7
2014,Калининградская область,28.2
2014,Калмыкия,14.9
2014,Калужская область,35.8
2014,Камчатский край,21.4
2014,Карачаево-Черкесия,21.0
2014,Карелия,17.8
2014,Кемеровская область,18.2
2014,Кировская область,27.8
2014,Костромская область,17.1
2014,Краснодарский край,14.0
2014,Красноярский край,15.9
2014,Крым,21.8
2014,Курганская область,25.0
2014,Курская область,18.3
2014,Ленинградская область,21.3
2014,Липецкая область,11.5
2014,Магаданская область,18.3
2014,Марий Эл,24.2
2014,Мордовия,21.0
2014,Москва,20.8
2014,Московская область,22.9
2014,Мурманская область,18.6
2014,Ненецкий автономный округ,4.7
2014,Нижегородская область,29.6
2014,Новгородская область,28.4
2014,Новосибирская область,22.9
2014,Омская область,17.6
2014,Оренбургская область,11.6
2014,Орловская область,19.0
2014,Пензенская область,22.7
2014,Пермский край,28.9
2014,Приморский край,19.0
2014,Псковская область,20.6
2014,Республика Алтай,20.1
2014,Республика Коми,12.6
2014,Республика Тыва,28.5
2014,Ростовская область,21.1
2014,Рязанская область,22.2
2014,Самарская область,26.4
2014,Санкт-Петербург,31.7
2014,Саратовская область,22.9
2014,Сахалинская область,6.6
2014,Свердловская область,23.3
2014,Севастополь,21.1
2014,Северная Осетия,17.8
2014,Смоленская область,21.3
2014,Ставропольский край,22.0
2014,Тамбовская область,15.5
2014,Татарстан,19.3
2014,Тверская область,20.4
2014,Томская область,20.6
2014,Тульская область,36.5
2014,Тюменская область,18.9
2014,Удмуртия,23.4
2014,Ульяновская область,30.1
2014,Хабаровский край,17.7
2014,Хакасия,16.4
2014,Ханты-Мансийский автономный округ,6.4
2014,Челябинская область,20.5
2014,Чечня,22.0
2014,Чувашия,28.2
2014,Чукотский автономный округ,15.2
2014,Якутия,14.5
2014,Ямало-Ненецкий автономный округ,4.4
2014,Ярославская область,24.1
2015,Адыгея,15.5
2015,Алтайский край,19.5
2015,Амурская область,13.5
2015,Архангельская область,26.6
2015,Астраханская область,12.8
2015,Башкортостан,23.0
2015,Белгородская область,10.6
2015,Брянская область,20.7
2015,Бурятия,30.7
2015,Владимирская область,28.4
2015,Волгоградская область,17.3
2015,Вологодская область,21.0
2015,Воронежская область,18.7
2015,Дагестан,12.6
2015,Еврейская автономная область,16.1
2015,Забайкальский край,20.5
2015,Ивановская область,21.2
2015,Ингушетия,20.7
2015,Иркутская область,17.1
2015,Кабардино-Балкария,20.8
2015,Калининградская область,22.5
2015,Калмыкия,14.5
2015,Калужская область,31.2
2015,Камчатский край,19.6
2015,Карачаево-Черкесия,18.3
2015,Карелия,16.4
2015,Кемеровская область,16.3
2015,Кировская область,28.5
2015,Костромская область,17.1
2015,Краснодарский край,14.3
2015,Красноярский край,14.6
2015,Крым,22.3
2015,Курганская область,25.9
2015,Курская область,17.3
2015,Ленинградская область,22.2
2015,Липецкая область,11.4
2015,Магаданская область,15.1
2015,Марий Эл,23.1
2015,Мордовия,21.2
2015,Москва,22.6
2015,Московская область,23.2
2015,Мурманская область,17.1
2015,Ненецкий автономный округ,4.0
2015,Нижегородская область,30.0
2015,Новгородская область,30.1
2015,Новосибирская область,22.6
2015,Омская область,18.2
2015,Оренбургская область,11.9
2015,Орловская область,17.3
2015,Пензенская область,21.2
2015,Пермский край,30.9
2015,Приморский край,17.6
2015,Псковская область,19.8
2015,Республика Алтай,19.7
2015,Республика Коми,12.7
2015,Республика Тыва,27.7
2015,Ростовская область,20.2
2015,Рязанская область,22.4
2015,Самарская область,25.9
2015,Санкт-Петербург,30.8
2015,Саратовская область,24.1
2015,Сахалинская область,9.3
2015,Свердловская область,24.5
2015,Севастополь,28.4
2015,Северная Осетия,18.3
2015,Смоленская область,22.2
2015,Ставропольский край,23.7
2015,Тамбовская область,17.7
2015,Татарстан,20.6
2015,Тверская область,20.3
2015,Томская область,20.9
2015,Тульская область,37.3
2015,Тюменская область,21.8
2015,Удмуртия,24.3
2015,Ульяновская область,34.6
2015,Хабаровский край,17.7
2015,Хакасия,15.1
2015,Ханты-Мансийский автономный округ,6.1
2015,Челябинская область,20.1
2015,Чечня,23.5
2015,Чувашия,29.0
2015,Чукотский автономный округ,13.2
2015,Якутия,13.7
2015,Ямало-Ненецкий автономный округ,4.1
2015,Ярославская область,26.1
2016,Адыгея,15.6
2016,Алтайский край,19.3
2016,Амурская область,12.9
2016,Архангельская область,26.1
2016,Астраханская область,12.8
2016,Башкортостан,23.6
2016,Белгородская область,11.1
2016,Брянская область,20.7
2016,Бурятия,26.5
2016,Владимирская область,28.8
2016,Волгоградская область,18.9
2016,Вологодская область,16.7
2016,Воронежская область,18.1
2016,Дагестан,12.1
2016,Еврейская автономная область,16.1
2016,Забайкальский край,15.5
2016,Ивановская область,21.5
